0.000000 2 1
-5.000000 6 2
-13.000000 6 3
-27.000000 2 4
-35.000000 1 5
-43.000000 2 6
-51.000000 1 7
-56.000000 1 8
-66.000000 2 9
-104.000000 1 10
-124.000000 1 11
-132.000000 1 12
-142.000000 1 13
-164.000000 1 14
-178.000000 1 15
